id,nombre_comercial,id_externo,precio
5690,Alimento para gatos junior expert nutrition Ultima bolsa 280 g,306579,3.49
5691,Mousse para gatos mix Gourmet lata 8 x 85 g,130337,6.65
5692,Finas láminas surtidas en salsa para gatos Gourmet bolsa 4 x 85 g,115081,3.99
5693,Alimento para gatos doble sabor Gourmet lata 8 x 85 g,168697,7.35
5695,Preparado para fideuá y arroces sin cáscara Dia Mari Marinera 450 g,301911,3.79
5696,Tiras de potón Dia Mari Marinera 350 g,286537,3.69
5697,Anguriñas Pescanova 200 g,71213,2.05
5698,Mini empanadillas de atún Dia Al Punto 400 g,1413,1.57
5699,Canelones de atún Dia Al Punto 300 g,275226,1.59
5700,Paté de atún Dia Nuestra Alacena 2 x 75 g,293539,1.55
5703,Pastel de atún Dia Al Punto 260 g,273058,2.89
5704,Atún claro en aceite de oliva con aceitunas Friscos 50 g,308392,1.49
5705,Atún claro en aceite de oliva con jalapeños Friscos 50 g,308391,1.49
5706,Pizza atún y bacon Casa Tarradellas 405 g,18126,3.19
5707,Pizza de atún Dr. Oetker Ristorante 355 g,114903,3.85
5708,Empanadillas de atún MSC La cocinera 312 g,912,4.99
5709,Crema de atún La piara 180 g,17986,3.89
5712,Sándwich con atún Ñaming 200 g,209287,2.59
5713,Paté de atún La piara 2 x 75 g,129843,3.99
5714,Alimento para gatos esterilizados exigentes Ultima bolsa 280 g,306578,3.49
5715,Barra de pan Diana El molino de Dia 250 g,38109,0.5
5716,Pan de molde formato familiar El molino de Dia 820 g,77955,1.18
5717,Panecillos 8 unidades El molino de Dia 360 g,309605,1.0
5719,Pan de picos El molino de Dia 260 g,121237,0.69
5720,Hogaza de centeno y avena El molino de Dia 500 g,210479,1.94
5721,Chapata El molino de Dia 300 g,157982,0.69
5722,Pan de hamburguesa maxi El molino de Dia 300 g,182644,0.85
5723,Pan de molde trigo integral El molino de Dia 820 g,266075,1.29
5724,Chapata de cristal 2 unidades Cristallino 190 g,277674,1.69
5725,Barra de pan baguette El molino de Dia 250 g,40814,0.53
5727,Barra de pan peregrina El molino de Dia 250 g,66939,0.75
5728,Barra de pan 8 cereales El molino de Dia 210 g,209604,0.85
5729,Pan de molde con masa madre The rustik bakery 400 g,230230,2.39
5730,Pan candeal grande El molino de Dia 500 g,185169,1.29
5732,Hogaza El molino de Dia 350 g,295264,0.99
5733,Pan hot dog El molino de Dia 220 g,307211,0.6
5734,Barra de pan premium El molino de Dia 430 g,262556,0.95
5735,Pan de molde alto en proteínas El molino de Dia 400 g,297061,1.99
5736,Barra de pan El molino de Dia 125 g,169479,0.29
5737,Pan de pipas Dia Naturmundo 90 g,277709,0.79
5738,Hogaza con pipas de calabaza El molino de Dia 500 g,210477,1.94
5739,Pan fuente de calcio y vitamina D El molino de Dia 110 g,249505,0.39
5740,Picos de pan El molino de Dia 250 g,5528,0.79
5741,Pan picado andaluz El molino de Dia 130 g,117243,0.37
5742,Hogaza de maíz 20% de masa madre El molino de Dia 330 g,300469,1.19
5744,Pan de centeno de masa madre El molino de Dia 450 g,291563,0.89
5746,Panecillo con quinoa El molino de Dia 100 g,244719,0.35
5747,Pan de molde natural especial tostadas El molino de Dia 460 g,309237,1.09
6306,Agua mineral Font Vella 750 ml,244152,0.94
5749,Baguette con semillas El molino de Dia 250 g,262566,0.85
5750,Brioche en rebanadas Dia Selección Mundial 500 g,297058,2.39
5751,Mollete de Antequera El molino de Dia 280 g,299000,1.29
5752,Pan de horno de piedra El molino de Dia 600 g,284801,1.49
5753,Barra de pan parisienne El molino de Dia 300 g,209602,0.75
5754,Chapata sin gluten El molino de Dia 120 g,299092,1.55
5755,Surtido de picos y regañás Horno el antequerano 150 g,296453,1.5
5756,Pizza 4 quesos Dia Al Punto 390 g,56444,2.76
5757,Barra de pan con sésamo y fibra blanca El molino de Dia 265 g,207313,0.79
5758,Pizza barbacoa Dia Al Punto 425 g,263619,2.99
5759,Pan rallado Onena 750 g,303607,0.94
5760,Pizza carbonara Dia Al Punto 400 g,119533,2.7
5762,Pizza crispy bacon Dia Al Punto 450 g,266016,3.99
5763,Pizza cuatro quesos Dia Al Punto 400 g,53870,2.49
5765,Pan hot dog rústico El molino de Dia 220 g,307212,0.89
5766,Pizza serrana Dia Al Punto 390 g,226508,2.83
5767,Pizza seis quesos Dia Al Punto 470 g,266018,3.99
5768,Pizza con salsa cheddar Dia Al Punto 410 g,302138,2.99
5769,Panecillos tostados con tomate y orégano El molino de Dia 160 g,135902,1.2
5770,Pizza barbacoa Dia Al Punto 350 g,250252,2.49
5771,Pizza super pepperoni Dia Al Punto 417 g,298448,3.99
5772,Pan de molde sin gluten El molino de Dia 280 g,299090,1.53
5773,Pan de pita precocido Star 400 g,14461,1.79
5774,Pizza Stranger Things royale California 446 g,308609,4.49
5775,Pan de molde con semillas sin gluten El molino de Dia 280 g,299085,1.88
5776,Pizza Stranger Things mac & cheese 486 g,308608,4.49
5777,Preparado para rebozar crujiente sin gluten Esgir 200 g,162439,1.75
5778,Pizza burger Dia Al Punto 445 g,298449,3.99
5779,Pizza 4 quesos Casa Tarradellas 390 g,39962,3.19
5780,Pizza cuatro quesos Dr. Oetker Ristorante 340 g,149215,3.85
5781,Panceta curada Dia Nuestra Alacena 100 g,309077,1.69
5782,Pizza mozzarella Dr. Oetker Ristorante 355 g,79522,3.85
5784,Pan de hamburguesa sin gluten El molino de Dia 170 g,300803,1.88
5785,Pizza carbonara Casa Tarradellas 400 g,56021,3.19
5786,Pannini barbacoa 2 unidades Dr. Oetker 250 g,25978,3.35
5787,Pan crujiente de centeno con tomate y albahaca Melvit 170 g,307934,2.29
5788,Pizza boloñesa Dia Al Punto 375 g,73456,2.49
5789,Pizza rústica doble pepperoni Dr. Oetker Ristorante 565 g,265234,5.49
5790,Pizza artesana pepperoni Squizzita 420 g,307133,3.49
5791,Pizza spinaci Dr. Oetker Ristorante 390 g,215666,3.85
5792,Pizza rustica cheese deluxe Dr. Oetker 555 g,305907,5.49
5793,Pannini cuatro quesos 2 unidades Dr. Oetker 250 g,64012,3.39
5794,Pizza piadina prosciutto Dr. Oetker Ristorante 280 g,305908,3.99
5795,Pan rallado sin gluten Panceliac 400 g,302131,2.54
5796,Pan para torrijas 500 g,263281,1.59
5797,Barra de pan para torrijas 300 g,263284,1.59
5798,Picos camperos El molino de Dia 250 g,221636,0.79
5800,Regañás El molino de Dia 250 g,273116,0.99
5802,Cóctel de picos El molino de Dia 250 g,271976,1.19
5804,Panecillos tostados con ajo y perejil El molino de Dia 160 g,135901,1.2
5806,Picos rústicos con aceite de oliva El molino de Dia 130 g,271977,1.29
5807,Mini tostas El molino de Dia 100 g,50754,1.29
5808,Pan tostado El molino de Dia 270 g,5386,1.29
5809,Pan de queso Dia Naturmundo 75 g,277710,0.79
5810,Picatostes fritos El molino de Dia 75 g,60049,0.69
5811,Picos de pan sin gluten El molino de Dia 100 g,299091,1.39
5813,Reventaos El molino de Dia 250 g,221628,0.99
5815,Pan tostado de centeno original Wasa 205 g,294358,2.35
5816,Quelitas crujientes Quely 200 g,114191,1.49
5818,Pan de molde sin gluten Dr. Schar 300 g,178617,2.65
5819,Base para pizza clásica Pinsami bolsa 230 g,307935,3.29
5820,Mini tostadas rectangulares Ortiz 100 g,104447,1.94
5821,Masa para mini pizza Buitoni bolsa 265 g,149268,1.99
5822,Pan tostado con sésamo Wasa 200 g,273808,2.59
5823,Baguette rústica sin gluten Proceli 120 g,256378,1.9
5824,Pan tradicional sin gluten Proceli 160 g,184414,2.07
5825,Picos artesanos de Jerez Horno la gañania 400 g,231182,1.99
5827,Pan de avena vitalité Wasa 280 g,144918,2.45
5828,Piquitos bajo contenido en sal El molino de Dia 180 g,271978,0.89
5829,Pañales de noche para niños de 8 a 13 años Huggies DryNites bolsa 9 unidades,130533,6.99
5830,Pañales de noche para niños de 4 a 7 años Huggies DryNites bolsa 10 unidades,130534,6.99
5832,Picos de Antequera El molino de Dia 150 g,272720,1.6
5833,Pan chapata rústica Recondo 180 g,287566,2.32
5834,Salsa para pizza Barilla 400 g,307512,2.99
5835,Mini biscotes El molino de Dia 240 g,279210,1.6
5836,Masa fina para pizza Dia Al Punto bolsa 260 g,224127,1.15
5837,Biscotes El molino de Dia 540 g,279208,1.79
5838,Biscotes integrales El molino de Dia 540 g,279209,1.89
5839,Grissinis finos Dia Selección Mundial 250 g,207097,1.78
5841,Masa fina para pizza Casa Tarradellas bandeja 260 g,151018,1.37
5842,Rosquillas de pan El molino de Dia 250 g,143014,0.99
5843,Panecillos tostados El molino de Dia 225 g,277675,0.85
5844,Mini tostas con pasas El molino de Dia 110 g,183247,1.19
5846,Picos integrales con aceite de oliva El molino de Dia 200 g,183288,0.99
5847,Palitos de pan Saladitos Velarte 200 g,303475,1.29
5848,Bocaditos de tomate y orégano Snatt's 110 g,294866,1.49
5849,Tostas de pan mariñeiras con aceite de oliva Daveiga 200 g,310703,2.25
5850,Bases de pizza 3 unidades Dia Al Punto 420 g,203958,1.79
5851,Bizcochitos Bimbo Pantera Rosa bolsa 165 g,179614,2.39
5852,Biscotes sin gluten Proceli 150 g,167467,3.29
5854,Pandorinos rellenos de cacao Dulcesol bolsa 135 g,271493,1.0
5855,Pan de queso sin gluten Mordi & Godi 253 g,307960,2.99
5856,Pants de incontinencia plus talla M Tena bolsa 9 unidades,163715,11.65
5857,Pants de incontinencia plus talla L Tena bolsa 8 unidades,163716,11.65
5858,Pants de incontinencia plus night talla L Tena bolsa 12 unidades,302567,18.59
5859,Cheetos Pandilla 75 g,11614,1.99
5860,Cheetos Pandilla 20 g,224959,0.5
5861,Obleas Pan de ángel bolsa 24 unidades,188865,2.45
5862,Golosina pizza XXL Gummi zone bolsa 21 g,306637,0.59
5863,Doritos Bits pizza pepperoni 35 g,307201,0.5
5864,Champú rizos Pantene botella 325 ml,304912,3.99
5865,Champú purificante Pantene botella 325 ml,304913,3.99
5866,Bizcochos Sancho Panza bolsa 300 g,291053,1.39
5867,Espuma rizos definidos Pantene spray 200 ml,161018,3.79
5868,Mascarilla hydra revitaliza Pantene frasco 300 ml,309271,4.99
5869,Champú cuidado clásico Pantene botella 325 ml,304911,3.99
5870,Acondicionador hydra revitaliza Pantene tubo 275 ml,309270,4.49
5871,Champú hydra revitaliza Pantene botella 325 ml,309269,3.99
6307,Agua mineral Cabreiroá 1.5 L,77746,0.79
5872,Laca volumen perfecto Pantene spray 250 ml,202943,3.79
5875,Champú suave y liso Pantene botella 325 ml,304910,3.99
5876,Acondicionador suave y liso Pantene tubo 275 ml,304614,4.49
5882,Mascarilla suave y liso anti encrespamiento Pantene frasco 300 ml,144667,4.29
5883,Ampollas rescate 1 min tratamiento intensivo Pantene caja 3 unidades,168171,4.35
5885,Pañales 13-20 kgs talla 5 Planeta Bebé de Dia bolsa 40 unidades,268405,7.7
5886,Pañales 8-15 kgs talla 4 Planeta Bebé de Dia bolsa 44 unidades,268404,7.57
5887,Pañales 17-28 kgs talla 6 Planeta Bebé de Dia bolsa 28 unidades,268406,8.04
5888,Pañales 4-9 kgs talla 3 Planeta Bebé de Dia bolsa 50 unidades,268403,7.55
5889,Pañales 15-25 kg talla XL Planeta Bebé de Dia bolsa 18 unidades,268411,6.99
5890,Pañales 13-20 kg talla L Planeta Bebé de Dia bolsa 20 unidades,268410,6.25
5891,Pañales 3-6 kgs talla 2 Planeta Bebé de Dia bolsa 40 unidades,268402,5.75
5892,Pañales 2-5 kgs talla 1 Planeta Bebé de Dia bolsa 24 unidades,268401,4.05
5893,Pañales 8-15 kg talla M Planeta Bebé de Dia bolsa 22 unidades,263492,5.9
5894,Pañales de agua bañador talla M Planeta Bebé de Dia bolsa 6 unidades,263494,2.95
5895,Pañales de agua bañador talla S Planeta Bebé de Dia bolsa 6 unidades,263493,2.95
5896,Tostas sabor queso 100 g,309811,1.99
5897,Taco de bacon Dia Nuestra Alacena 300 g,273751,2.99
5899,Salsa amatriciana Barilla 300 g,307511,3.89
5900,Crema protectora de pañal Johnson tubo 100 ml,15627,4.69
5901,Harina de trigo El molino de Dia 1 Kg,505,0.72
5909,Masa hojaldre Casa Tarradellas bandeja 260 g,167559,1.45
5910,Preparado para hornear en polvo Royal 96 g,142625,2.69
5911,Harina de maíz Maizena 400 g,132110,2.99
5912,Preparado para hornear en polvo Dia Delimagic 90 g,197503,0.69
5914,Harina de repostería El molino de Dia 1 Kg,303736,1.05
5916,Masa para empanada Cerelia bolsa 280 g,295382,1.39
5919,Gasificante El tigre 39 g,52667,1.0
5922,Masa quebrada Dia Al Punto bolsa 230 g,127851,1.29
5923,Harina para bizcochos Gallo 1 Kg,216391,1.79
5924,Harina de garbanzos El molino de Dia 500 g,303734,1.99
5927,Tortillas wraps Old El Paso 350 g,225923,3.21
5928,Tortillas sin gluten Old El Paso 216 g,250632,3.21
5929,Harina mix sin gluten Gallo 500 g,292171,3.1
5933,Tortillas pockets Old El Paso 223 g,270695,3.21
5934,Galletas crackers con orégano  Dia Naturmundo bolsa 100 g,304805,1.39
5935,Galletas crackers con pimienta negra Dia Naturmundo bolsa 100 g,304804,1.39
5936,Croissants rellenos de cacao y avellanas El molino de Dia bolsa 315 g,288022,1.64
5937,Magdalenas clásicas El molino de Dia bolsa 515 g,288020,1.99
5938,Palmeritas El molino de Dia bandeja 245 g,82569,1.41
5939,Rosquillas glaseadas El molino de Dia caja 208 g,16103,1.4
5940,Napolitanas rellenas de crema de cacao El molino de Dia bolsa 270 g,127308,1.31
5942,Chapelas de cacao Dulcesol bolsa 126 g,271492,0.99
5943,Rosquillas de chocolate El molino de Dia bandeja 240 g,88697,1.69
5944,Bocaditos de cacao Mandul bolsa 240 g,291299,1.45
5945,Xuxo de azúcar relleno de crema El molino de Dia 50 g,274316,0.43
5946,Palmeritas de cacao El molino de Dia bolsa 230 g,299880,1.99
5947,Ensaimadas El molino de Dia bolsa 220 g,87066,1.19
5948,Rosquillas de azúcar Pelayo bolsa 250 g,279899,1.59
5949,Berlina de chocolate rellena de crema El molino de Dia 100 g,283356,0.47
5950,Sobaos El molino de Dia bolsa 350 g,54726,1.39
5952,Berlinas fondant Donuts bandeja 4 unidades 228 g,121001,2.89
5953,Cañas rellenas de crema Dulcesol bolsa 150 g,271495,1.0
5954,Bizcocho marmolado El molino de Dia bolsa 400 g,248525,2.29
5955,Bracitos de cacao rellenos de trufa Dulcesol bolsa 140 g,271496,1.0
5957,Bombón zebra relleno de cacao Dulcesol bolsa 120 g,271505,1.0
5958,Berlina de crema de cacao El molino de Dia 90 g,274311,0.69
5959,Rosquilla rellena de crema Biscoff cubierta de chocolate blanco y galleta 76 g,307937,0.79
5960,Tortas de algarrobo Lupiañez caja 250 g,294660,1.29
5961,Chapelas zebra Dulcesol bolsa 126 g,271503,1.0
5962,Magdalenas valencianas El molino de Dia bolsa 350 g,105304,1.39
5963,Bollos rellenos de cacao Bollycao bolsa 228 g,73170,2.99
5964,Cuadrados de cacao relleno sabor trufa Dulcesol bolsa 114 g,309235,1.0
5965,Hojaldre de Astorga El molino de Dia bandeja 180 g,287689,1.29
5966,Lunas al cacao Dulcesol bolsa 90 g,307916,1.0
5967,Bizcochitos de limón Mandul bolsa 200 g,307210,1.95
5968,Brazo relleno de fresa El molino de Dia bolsa 300 g,42843,1.79
5969,Bocaditos El molino de Dia bolsa 195 g,306402,1.25
5970,Rosquilla con nubes El molino de Dia 54 g,262540,0.49
5971,Chapelas extracao Dulcesol bolsa 126 g,303755,1.0
5972,Bizcocho de limón El molino de Dia bolsa 350 g,179095,2.49
5973,Berlinas glacé Donuts bandeja 4 unidades 208 g,38177,2.95
5974,Bizcocho de naranja con chocolate El molino de Dia bolsa 350 g,275656,2.49
5975,Pastas artesanas de almendras Blanco bolsa 400 g,215450,2.45
5976,Brownies de chocolate El molino de Dia bolsa 200 g,287740,1.89
5980,Crêpes rellenos de cacao Oh la france bolsa 192 g,288720,1.85
5981,Bizcocho ositos lulú rellenos de chocolate Fontaneda caja 150 g,107385,2.3
5982,Chapelas pinky Dulcesol bolsa 126 g,271507,1.0
5984,Tarta de manzana Dulcesol bolsa 135 g,271494,1.0
5985,Magdalenas cuadradas El molino de Dia bolsa 350 g,105303,1.59
5986,Caña rellena de crema bañada en cacao Dulcesol bolsa 153 g,271501,1.0
5987,Mini brownies de chocolate Dulcesol bolsa 115 g,293030,1.0
5988,Magdalenas sin gluten El molino de Dia bolsa 160 g,303498,1.79
5989,Conchas de chocolate Codan bolsa 330 g,89469,2.59
5990,Mini rosquillas al cacao El molino de Dia bandeja 155 g,182645,1.59
5991,Gofre recubierto de cacao El molino de Dia bolsa 360 g,141611,2.55
5992,vulcanitos de crema Dulcesol bolsa 143 g,294350,1.0
5993,Brownies Jr Brownie bolsa 200 g,299588,2.29
5994,Delicias de coco El cateto blister 192 g,294989,1.95
5995,Rondo de chocolate Mandul bolsa 400 g,297957,3.25
5996,Lazos hojaldre de azúcar Virgen del Brezo bolsa 180 g,287873,1.55
5997,Mini palmeritas al cacao Virgen del Brezo bolsa 175 g,282311,2.09
5998,Bizcocho relleno con chocolate cake & choc Milka caja 175 g,145706,2.99
5999,Mini magdalenas rellena de chocolate El molino de Dia bolsa 180 g,287738,1.15
6000,Mini palmeritas de hojaldre Virgen del Brezo bolsa 140 g,282310,1.85
6001,Tortitas Brioche Pasquier bolsa 280 g,279788,2.99
6002,Rosquillas rayadas Donettes bandeja 176 g,41173,2.09
6003,Magdalenas concha mármol Arenas bolsa 165 g,295037,1.29
6004,Rollos de naranja El molino de Dia 385 g,309682,2.99
6005,Sobaos Vega pas bolsa 450 g,187450,3.15
6006,Pastelitos rellenos y recubiertos de chocolate choc & choc Milka 150 g,270807,2.99
6007,Magdalenas 0% azúcares La bella easo bolsa 232 g,275602,2.99
6008,Bizcochitos rellenos Cuétara Tostarica caja 125 g,144325,2.99
6009,Rosquillas Monjas bolsa 275 g,187457,1.99
6010,Bizcocho con relleno con cacao y recubierto con chocolate Milka bolsa 150 g,182476,2.99
6011,Mini lunas de cacao Doraemon Dulcesol bolsa 180 g,258197,2.0
6012,Muffins con doble chocolate Dulca 180 g,310746,1.45
6013,Rosquillas de azúcar El cateto bolsa 260 g,303687,1.79
6014,Bizcocho marmolado sin gluten Dr. Schar bolsa 250 g,241810,3.75
6015,Brownies de zanahoria Mr.brownie bolsa 200 g,308330,2.29
6016,Magdalenas La bella easo bolsa 261 g,34806,2.29
6017,Choco brookie Milka 132 g,294454,2.79
6018,Bollo relleno de salchicha salchiroll El molino de Dia 108 g,307118,0.99
6019,Tortas de aceite de oliva El molino de Dia bolsa 180 g,173904,1.25
6020,Rosquilla de pistacho con relleno El molino de Dia 73 g,307936,0.63
6021,Rondo con naranja El molino de Dia bolsa 400 g,304001,2.79
6022,Magdalenas estilo tradicional El molino de Dia bolsa 434 g,306403,2.59
6023,Bizcocho sabor chocolate Cuétara caja 112 g,308714,1.0
6024,Bizcocho al cacao relleno de cacao El molino de Dia bolsa 50 g,304874,0.39
6025,Bizcocho con pepitas de chocolate tender moo Milka caja 140 g,187851,2.25
6026,Bizcocho sabor chocolate blanco Cuétara caja 112 g,308715,1.5
6029,Crepes Vici 500 g,308309,3.19
6030,Gofre de chocolate Lacasitos 80 g,310815,1.29
6031,Croissants 0% azúcar añadido La bella easo 240 g,214756,2.79
6032,Medias noches El molino de Dia 200 g,309629,1.59
6033,Berlinas bombón Donuts bandeja 4 unidades 220 g,903,2.89
6034,Bizcocho con pepitas de chocolate El molino de Dia bolsa 350 g,181669,2.49
6035,Bocadito marmolado sin gluten El molino de Dia bolsa 120 g,303759,1.79
6036,Torrijas 2 unidades El Horno Real 300 g,262689,3.99
6037,Galletas tostadas Galleteca de Dia paquete 800 g,480,1.39
6038,Anacardos tostados sin sal añadida Dia Naturmundo 150 g,307143,2.19
6041,Castañas peladas y tostadas Dlu Nature 100 g,310026,1.45
6043,Mix de frutos secos clásico Dia Naturmundo 200 g,119605,2.99
6045,Cerveza tostada Dia Ramblers 33 cl,280089,0.5
6046,Almendras tostadas con piel Dia Naturmundo 200 g,220830,2.95
6047,Mix de frutos secos tostados sin sal añadida Dia Naturmundo 150 g,309204,2.95
6049,Cerveza tostada Amstel Oro 33 cl,206131,0.69
6051,Cerveza tostada Dia Ramblers pack 6 x 33 cl,280089P6,3.0
6054,Avellanas tostadas Dia Naturmundo 200 g,125616,3.65
6055,Pipas tostadas con leña Manzanares 360 g,297836,2.99
6060,Cerveza tostada triple zero Ambar 33 cl,274605,0.85
6068,"Copos de trigo integral, avena integral y arroz tostados Nestlé caja 300 g",301409,2.95
6069,Cerveza Maestra Mahou Maestra 33 cl,220326,1.05
6070,Cápsulas de café lungo Dia Cafetería 16 unidades,308675,3.55
6071,Cacahuetes con cáscara salados Dia Naturmundo 250 g,301666,1.25
6072,Pipas tijuana Grefusa 165 g,63978,1.89
6073,Guacamole Dia Al Punto 200 g,289182,1.8
6074,Hummus clásico Dia Al Punto 220 g,278849,1.05
6075,Golosinas mini pizzas Trolli bolsa 100 g,303499,1.09
6076,Salsa gaucha Ybarra 250 ml,248815,2.3
6078,Fabada asturiana Dia Al Punto 435 g,47840,1.49
6079,Mini tortilla de patatas con cebolla Dia Al Punto 220 g,183750,1.49
6080,Lasaña boloñesa Dia Al Punto 350 g,266359,2.49
6081,Lentejas con chorizo Dia Al Punto 430 g,27933,1.35
6083,Callos con chorizo Dia Al Punto 380 g,33811,2.45
