id,nombre_comercial,marca
151388,Infusión laxsana sabor ciruela Susaron 20 unidades,Susaron
222325,Regalices pica mix Dia Marcelo Caramelo bolsa 200 g,Dia Marcelo Caramelo
302802,Cápsulas de café cappuccino con aroma a caramelo Ubago 16 unidades,Ubago
295424,Té rojo con hinojo y anís Dia Tetería 25 unidades,Dia Tetería
306395,Golosinas lagrimones  Dia Marcelo Caramelo bolsa 200 g,Dia Marcelo Caramelo
28443,Caramelo comprimido Pez blister 26 g (diferentes modelos),Pez
27367,Preparado para cuajada Royal caja 60 g,Royal
249986,Cono chuches celebración sin gluten Midel bolsa 60 g,Midel
273826,Cápsulas de café de Brasil Dia Arom'arte 10 unidades,Dia Arom'arte
292861,Caramelos de menta sin azúcar Drops villa bolsa 100 g,Drops villa
87365,Golosinas surtidas little mix Fini tarrina 500 g,Fini
171845,Golosinas spaguetti sabor fresa pika Haribo bolsa 150 g,Haribo
180712,Golosinas sugar shuffle Fini bolsa 165 g,Fini
306385,Golosinas botellas de cola Dia Marcelo Caramelo bolsa 100 g,Dia Marcelo Caramelo
240824,Té classic Hornimans 40 unidades,Hornimans
306391,Golosinas de regaliz pica Dia Marcelo Caramelo bolsa 200 g,Dia Marcelo Caramelo
210857,Infusión de jengibre con limón Pompadour 20 unidades,Pompadour
290808,Crema de cacahuete Just loading frasco 475 g,Just loading
308397,Golosinas tagada Haribo bolsa 175 g,Haribo
267537,Golosinas bombas 3D rellenas Trolli bolsa 75 g,Trolli
301336,Regaliz tubes inside out Fini bolsa 125 g,Fini
25102,Golosinas jelly Dulciora Gummys bolsa 100 g,Dulciora
296229,Infusión relax Dia Tetería 25 unidades,Dia Tetería
306393,Golosinas ositos pica Dia Marcelo Caramelo bolsa 200 g,Dia Marcelo Caramelo
178094,Aroma de vainilla Dr. Oetker blister 8 g,Dr. Oetker
286955,Infusión delgaxan fibra Pompadour 20 unidades,Pompadour
21651,Caramelo líquido Delimagic de Dia botella 400 g,Dia Delimagic
308672,Cápsulas de café descafeinado Dia Cafetería 16 unidades,Dia Cafetería
303593,Golosinas sweet mix Damel bolsa 135 g,Damel
106037,Preparado para crepes Delimagic de Dia frasco 200 g,Delimagic de Dia
140701,Preparado de tortitas americanas Mary Lee bolsa 156 g,Mary Lee
246949,Piruletas rellenas con chicle Kojak Fiesta bolsa 105 g,Fiesta
300198,Edulcorante en sobres Bonsweet caja 102 unidades,Bonsweet
56818,Infusión tranquilizante Compañía de las Indias 20 unidades,Compañía de las Indias
152675,Golosinas starmix Haribo bolsa 150 g,Haribo
306417,Crema de avellanas y dátiles Nut's amore bote 175 g,Nut's amore
52725,Preparado para natillas caseras Royal caja 100 g,Royal
129694,Caramelos de fresa sin azúcar Smint lata 35 g,Smint
188689,Golosinas funky mix Haribo bolsa 150 g,Haribo
289931,Café en grano especial Ubago 1 Kg,Ubago
227497,Coco rallado Dr. Oetker bolsa 130 g,Dr. Oetker
306440,Cápsulas de café sabor vainilla & macadamia Dia Arom'arte 10 unidades,Dia Arom'arte
260081,Piruletas corazón Fiesta bolsa 91 g,Fiesta
161789,Sirope de fresa Delimagic de Dia botella 295 g,Dia Delimagic
65608,Chicles sabor hierbabuena sin azúcar Orbit bolsa 5 unidades,Orbit
240682,Chicles sabor sandía sin azúcar Trident caja 23 g,Trident
139218,Caramelos sabor cítricos Halls bolsa 2 x 32 g,Halls
255835,Chicles sabor fresa Bubbaloo bolsa 38 g,Bubbaloo
85754,Bombones rellenos de coco y almendra Ferrero Raffaello caja 150 g,Ferrero
25315,Barrita rellena de caramelo con cacahuetes Snickers 50 g,Snickers
250209,Sirope de ágave Azucarera botella 360 g,Azucarera
306468,Té negro con canela Dia Tetería 25 unidades,Dia Tetería
264764,Cápsulas de café intenso Marcilla 20 unidades,Marcilla
306399,Golosinas lunch mix Trolli bolsa 83 g,Trolli
300200,Edulcorante en comprimidos Bonsweet caja 650 unidades,Bonsweet
240680,Chicles sabor hierbabuena sin azúcar Trident caja 23 g,Trident
5373,Preparado para pastel fresco sabor limón Royal caja 103 g,Royal
278485,Cápsulas de café Brazil Farmers Origin 10 unidades,Nescafé
273992,Cápsulas de café Colombia descafeinado Farmers Origins 10 unidades,Nescafé
53754,Café soluble liofilizado Dia Cafetería 100 g,Dia Cafetería
203923,Café soluble crema Dia Cafetería 100 g,Dia Cafetería
173051,Caramelo con palo de fresa melody pops Chupa Chups 1 unidad,Chupa Chups
307197,Bombones sabor café Dia Temptation caja 100 g,Dia Temptation
308673,Cápsulas de café cortado Dia Cafetería 16 unidades,Dia Cafetería
306439,Cápsulas de café caramelo Dia Arom'arte 10 unidades,Dia Arom'arte
302571,Chicles sabor fresa sin azúcar Orbit bote 46 unidades,Orbit
225574,Café molido natural intenso Toscaf 250 g,Toscaf
147768,Endulzante de stevia 0 calorías Truvia caja 40 unidades,Truvia
306508,Infusión de hinojo Dia Tetería 25 unidades,Dia Tetería
65607,Chicles sabor eucalipto sin azúcar Orbit bolsa 5 unidades,Orbit
268924,Infusión de cúrcuma con té matcha Hornimans 20 unidades,Hornimans
306638,Golosina hot dog Gummi zone bolsa 28 g,Gummi zone
307265,Barritas originales Nocilla bolsa 43 g,Nocilla
306416,Crema de anacardos y coco Nut's amore bote 175 g,Nut's amore
306513,Infusión quemagrasas Montesanto 25 unidades,Montesanto
143547,Infusión sueños Hornimans 20 unidades,Hornimans
134925,Golosinas gusanos ácidos glumies Trolli bolsa 50 g,Trolli
306467,Café soluble cappuccino sabor caramelo en sobres Dia Cafetería 125 g,Dia Cafetería
25965,Chicle sabor fresa maxiroll Boomer caja 56 g,Boomer
286718,Caramelo con palo play xxl Chupa Chups 1 unidad,Chupa Chups
17777,Preparado para tarta de queso Royal caja 300 g,Royal
306435,Café en grano mezcla Dia Cafetería 500 g,Dia Cafetería
268920,Cápsulas de café espresso ristretto Starbucks 10 unidades,Starbucks
306642,Caramelos de fresa lollipops Pop ups 10 g (modelos diferentes),Pop ups
307542,Chicles de melón Migueláñez bolsa 90 g,Migueláñez
187421,Edulcorante Natreen caja 400 unidades,Natreen
308563,Cápsulas de café extra intentso Ubago 16 unidades,Ubago
302704,Miel de montaña Mielove de Dia frasco 500 g,Mielove de Dia
307951,Tatuajes para lengua Stitch Disney sobre 11 g,Disney
227498,Almendras molidas Dr. Oetker bolsa 130 g,Dr. Oetker
180639,Caramelos de limón sin azúcar Smint lata 35 g,Smint
298871,Infusión elimina gases Susaron 10 unidades,Susaron
306639,Regaliz roller fizz Fini bolsa 20 g,Fini
222955,Miel de azahar Mielove de Dia frasco 350 g,Mielove de Dia
124500,Caramelos de menta fresca Lacasa bolsa 250 g,Lacasa
147751,Lápices pasteleros de colores Dr. Oetker caja 76 g,Dr. Oetker
292862,Caramelos de jengibre sin azúcar Drops villa bolsa 100 g,Drops villa
306512,Infusión fría con frambuesa y hierbabuena Dia Tetería 20 unidades,Dia Tetería
38691,Café molido natural créme express Marcilla 250 g,Marcilla
17255,Miel de flores antigoteo Granja san fancisco bote 350 g,Granja san fancisco
149804,Caramelos de eucalipto sin azúcar Smint lata 35 g,Smint
222953,Miel de romero Mielove de Dia frasco 350 g,Mielove de Dia
184953,Té verde puro Hornimans 20 unidades,Hornimans
307318,Chicles sabor bubblemint sin azúcar Trident bolsa 24 unidades,Trident
274450,Caramelos de peppermint sin azúcar Smint caja 105 g,Smint
306640,Golosinas corazones sabor cereza Migueláñez bolsa 125 g,Migueláñez
108795,Chicles sabor hierbabuena 60 minutos sin azúcar Trident caja 22 g,Trident
240823,Poleo menta Hornimans 40 unidades,Hornimans
168448,Azúcar blanco en azucarillos Azucarera caja 300 g,Azucarera
188069,Caramelos con palo Chupa Chups bolsa 120 gr,Chupa Chups
209780,Chicles sabor hierbabuena sin azúcar refreshers Orbit bote 30 unidades,Orbit
17951,Pastillas de menta sin azúcar Smint caja 8 g,Smint
291105,Crema de almendras Actibran frasco 180 g,Actibran
306511,Infusión fría con piña y coco Dia Tetería 20 unidades,Dia Tetería
307938,Bolitas de crema Patrulla Canina Nickelodeon caja 50 g,Nickelodeon
303087,Golosinas lenguas mix Chupa Chups bolsa 115 g,Chupa Chups
308116,Chicles sabor menta 60 minutos sin azúcar Trident caja 22 g,Trident
126248,Regaliz rojo relleno Fini tarrina 290 g,Fini
238516,Caramelos tradicionales Solano bolsa 99 g,Solano
305814,Yerba mate Playadito 250 g,Playadito
302626,Chicles sabor bubblemint sin azúcar Orbit bote 46 unidades,Orbit
149699,Caramelos de eucalipto Pictolin bolsa 300 g,Pictolin
288254,"Infusión de maca con jengibre, canela y naranja Hornimans 20 unidades",Hornimans
307317,Caramelos de peppermint sin azúcar Smint lata 21 g,Smint
245400,Cápsulas de café fuerte Saimaza 20 unidades,Saimaza
306958,Caramelos blanditos sabor toffee Pictolin bolsa 100 g,Pictolin
84941,Preparado para crema catalana Royal caja 120 g,Royal
291303,Golosinas fresas rellenas Vidal bolsa 180 g,Vidal
82409,Infusión duerme bien Pompadour 20 unidades,Pompadour
305865,Café en grano ecológico Ubago 500 g,Ubago
116297,Chicles refreshers sabor bubblemint sin azúcar Orbit bote 30 unidades,Orbit
215452,Azúcar glacé seda Azucarera bote 500 g,Azucarera
209379,Manzanilla con miel Hornimans 25 unidades,Hornimans
301869,Infusión de melatonina y pasiflora Pompadour 15 unidades,Pompadour
183104,Bolsa de golosinas happy party Fini bolsa 250 g,Fini
275889,Golosinas dinorex Trolli bolsa 100 g,Trolli
268925,Infusión de arándanos Hornimans 20 unidades,Hornimans
301640,Regaliz negro gourmet Fini bolsa 180 g,Fini
273240,Gominolas Mini Mochis Fini bolsa 90 g,Fini
225149,Preparado para bizcocho sin gluten Dr. Oetker caja 410 g,Dr. Oetker
198262,Golosinas de regaliz black edition Haribo bolsa 150 g,Haribo
296777,Caramelos masticables dipper ball Vidal bolsa 70 g,Vidal
168486,Cápsulas de café fuerte gran aroma Marcilla 28 unidades,Marcilla
31913,Té verde a la menta Hornimans 20 unidades,Hornimans
303233,Golosinas octopus blue Trolli bolsa 100 g,Trolli
227913,Cápsulas de café lungo L'Or 16 unidades,L'Or
235855,Cápsulas de café onyx L'Or 10 unidades,L'Or
273986,Cápsulas de café India Farmers Origins 10 unidades,Nescafé
294594,Eritritol Natur Wassy bolsa 200 g,Natur Wassy
293150,Golosinas funiverse mix Trolli bolsa 100 g,Trolli
293458,Bombones rellenos de cereza al licor Trapa bolsa 120 g,Trapa
282576,Regaliz rojo surtido sensation red mix Fini bolsa 165 g,Fini
282397,Bombones artesanía Trapa caja 72 g,Trapa
293709,Golosinas favoritos fusión Haribo bolsa 150 g,Haribo
293457,Surtido de bombones seducción Trapa bolsa 56 g,Trapa
301334,Mini regalices sour boom colour mix Fini bolsa 90 g,Fini
306509,Crema de galletas crunchy Lotus bote 380 g,Lotus
304814,Barritas de barquillo combix Huesitos bolsa 100 g,Huesitos
188691,Nubes mix Haribo bolsa 175 g,Haribo
243907,Caramelos sabor café expresso Solano bolsa 99 g,Solano
298151,Sirope de arce puro Mary Lee bote 250 ml,Mary Lee
274320,Sirope de caña antigoteo Ramiflor frasco 500 g,Ramiflor
309483,Golosinas cocktail pika Haribo bolsa 150 g,Haribo
285648,Golosinas mega torcidas sabor cereza Haribo bolsa 200 g,Haribo
230335,Golosinas balla stixx sabor frambuesa Haribo bolsa 200 g,Haribo
189182,Azúcar blanco en terrones Azucarera caja 500 g,Azucarera
278214,Chicles sabor menta 60 minutos sin azúcar Trident bolsa 39.6 g,Trident
307278,Azúcar amarillo Sidul paquete 500 g,Sidul
310306,Piruleta marshmallow Pascua Menudos Duendes 30 g,Menudos duendes
309919,Golosinas surtidas licorice allsorts Vidal 90 g,Vidal
309920,Toffees sin azúcar Vidal 80 g,Vidal
284716,Golosinas lenguas sour Chupa Chups bolsa 145 g,Chupa Chups
296307,Golosinas red noodles Damel bolsa 200 g,Damel
309571,Cápsulas de café Áfricas Farmers Origins 18 unidades,Nescafé
295267,Chicles de melón Migueláñez bolsa 125 g,Migueláñez
272844,Golosinas torcidas rellenas de pica pica Fini bolsa 165 g,Fini
310993,Regaliz rellenos torcido Damel 150 g,Damel
169497,Chicles sabor menta sin azúcar Trident bolsa 43 g,Trident
179257,Chicles sabor hierbabuena sin azúcar Trident bolsa 43 g,Trident
307733,Café soluble sabor avellana Nescafé 95 g,Nescafé
286151,Rooibos y pétalos de girasol Dia Tetería 12 unidades,Dia Tetería
286150,Infusión de frutos rojos con hibisco Dia Tetería 12 unidades,Dia Tetería
286149,Té negro sabor vainilla y caramelo Dia Tetería 12 unidades,Dia Tetería
149293,Galletas dorada maría Galleteca de Dia paquete 800 g,Galleteca de Dia
12008,Galletas relieve Galleteca de Dia caja 735 g,Galleteca de Dia
169611,Galletas hookies tuestis Gullón caja 400 + 200 g gratis,Gullón
148067,Galletas de desayuno Cuétara Tostarica caja 570 g,Cuétara
37967,Galletas de cereales con vitaminas Artiach Dinosaurus caja 411 g,Artiach
302577,Galletas digestive Galleteca de Dia paquete 400 g,Galleteca de Dia
296177,Galletas con canela Cuétara Napolitanas caja 426 g,Cuétara
141787,Galletas digestive con avena y trigo Galleteca de Dia caja 425 g,Galleteca de Dia
114234,Galletas rellenas de crema de limón Cuétara paquete 150 g,Cuétara
303710,Galletas rellenas de caramelo salado Galleteca de Dia bolsa 120 g,Galleteca de Dia
302926,Obleas con doble relleno cards Kinder bolsa 26 g,Kinder
20924,Galletas con fibra sin azúcares Diet fibra bolsa 240 g,Diet fibra
285656,Galletas integrales sin azúcar Florbu bolsa 350 g,Florbu
132980,Galletas maría sin azúcares Gullón caja 400 g,Gullón
176414,Mini galletas Los Simpsons Arluy bolsa 400 g,Arluy
14159,Barquillos de vainilla sin azúcares Gullón bolsa 180 g,Gullón
28696,Galletas sin sal y sin azúcar Gullón Ligera paquete 200 g,Gullón
275631,Wafer rolls Nickelodeon caja 150 g,Nickelodeon
304649,Mini galletas choco blanco Artiach Dinosaurus bolsa 120 g,Artiach
100269,Galletas digestive con muesli Gullón caja 365 g,Gullón
295426,Galletas de desayuno Artiach Chiquilin caja 525 g,Artiach
302575,Galletas maría Galleteca de Dia paquete 200 g,Galleteca de Dia
232245,Galletas integral con avena y naranja Gullón caja 425 g,Gullón
285655,Barquillos wafer mix Florbu bolsa 330 g,Florbu
64620,Galletas integrales Gullón Active paquete 280 g,Gullón
207882,Galletas de desayuno con fibra Cuétara Tostarica caja 760 g,Cuétara
307959,"Galletas integrales muesli, naranja y pasas Galleteca de Dia bolsa 120 g",Galleteca de Dia
162446,Galletas digestive original Fontaneda caja 700 g,Fontaneda
296178,Galletas a cucharadas ositos sabor choco Artiach Chiquilin caja 320 g,Artiach
309213,Galletas pretzel rosa Galleteca de Dia 100 g,Galleteca de Dia
307601,Galletas saladas con sal marina Elephant bolsa 70 g,Elephant
307600,Galletas saladas tomate y hierbas Elephant bolsa 70 g,Elephant
310220,Galletas crackers saladas Ritz caja 200 g,Ritz
310375,Galletas saladas con quinoa y chía Gullón bote 250 g,Gullón
34338,Galletas de desayuno la buena maría Fontaneda caja 800 g,Fontaneda
275423,Galletas caramelizadas rellenas de crema de vainilla Lotus Biscoff bolsa 150 g,Lotus
172755,Crackers sabor queso Tuc bolsa 100 g,Tuc
140753,Mini galletas de hojaldre Artiach Princesa caja 120 g,Artiach
260097,Barquillos tradicionales Rifacli Neula caja 48 g,Rifacli
168881,Copos suaves de avena integral bio Ecocesta bolsa 500 g,Ecocesta
222746,Muesli extra Gran Dia caja 500 g,Gran Dia
37253,Cereales de copos de maíz con azúcar Gran Dia caja 500 g,Gran Dia
308839,Salmas clásicas Zenissimo caja 144 g,Zenissimo
53222,Cereales copos de trigo integral fibre flakes Gran Dia caja 375 g,Gran Dia
306045,Barritas de avena y pasas con zanahoria y naranja Gran Dia caja 138 g,Gran Dia
267700,Cereales de desayuno con avena integral Nestlé Cheerios caja 300 g,Nestlé
305848,Cereales de desayuno trix Trix caja 300 g,Trix
261554,Cereales de desayuno surtidos variety Kellogg's caja 220 g,Kellogg's
287449,"Barritas energéticas con dátil, coco y nueces Just loading bolsa 40 g",Just loading
242982,Cereales de desayuno Kellogg's Froot Loops caja 375 g,Kellogg's
257255,Tortitas de espelta bio Ecocesta bolsa 108 g,Ecocesta
205532,Mini tortitas pop corn Bicentury bolsa 70 g,Bicentury
258470,Tortitas de maíz sabor barbacoa Bicentury bolsa 123.5 g,Bicentury
309168,Muesli crujiente alto en proteínas sin gluten Esgir bolsa 300 g,Esgir
309208,Barrita energética sabor cacahuete con creatina Just loading bolsa 40 g,Just loading
310548,Cereales granola con avena Kellogg's Special K bolsa 320 g,Kellogg's
309169,Salvado de avena sin gluten Esgir bolsa 300 g,Esgir
307920,Barritas energéticas sabor cacahuete con probióticos Just loading caja 105 g,Just loading
263535,Cereales de desayuno surtidos mix Nestlé caja 190 g,Nestlé
225816,Cereales extra original Kellogg's Extra bolsa 375 g,Kellogg's
307919,Barritas energéticas sabor muffin de arándanos con probióticos Just loading caja 105 g,Just loading
310752,Smacks Kellogg's 330 g,Kellogg's
297340,Paté para perro con ternera Deliperro de Dia tarrina 300 g,Deliperro de Dia
297341,Paté para perro con pollo Deliperro de Dia tarrina 300 g,Deliperro de Dia
297347,Paté para perros con buey Deliperro de Dia tarrina 150 g,Deliperro de Dia
297345,Paté para perros cachorros con pollo Deliperro de Dia tarrina 300 g,Deliperro de Dia
297350,Paté para perros mini junior con pollo y pavo Deliperro de Dia tarrina 150 g,Deliperro de Dia
303473,Alimento para gatos con pollo Vitakraft bolsa 85 g,Vitakraft
297343,Paté para perros senior con pollo Deliperro de Dia tarrina 300 g,Deliperro de Dia
297336,Paté para gato con buey Deligato de Dia tarrina 100 g,Deligato de Dia
297338,Paté para gato esterilizado con pollo Deligato de Dia tarrina 100 g,Deligato de Dia
303526,Alimento para gatos esterilizados con pollo Deligato de Dia bolsa 800 g,Deligato de Dia
303527,Alimento para gatos anti bolas con pollo Deligato de Dia bolsa 800 g,Deligato de Dia
306518,Filtros de café Super Paco de Dia 40 unidades,Super Paco de Dia
245467,Filtros de café Melitta 40 unidades,Melitta
219665,Café verde con zinc y colina Vivisima+ caja 40 unidades,Vivisima+
309567,Gel energético cafeína sabor frutos del bosque Vitaldin caja 3 x 40 g,Vitaldin
290117,Champú familiar botella 1 L,DIA
267618,Champú brillo & vitalidad Schwarzkopf botella 400 ml,Schwarzkopf
290121,Recambio champú hidratante intenso profesional Dia Imaqe bolsa 750 ml,Dia Imaqe
152591,Champú con keratina fortificante Flex botella 650 ml,Flex
301436,Champú hidratación intensa cabello seco Tresemmé botella 685 ml,Tresemmé
304635,Champú fortificante con extracto cebolla Dia Imaqe botella 380 ml,Dia Imaqe
302127,Champú purificante con ácido hialurónico Elvive botella 300 ml,Elvive
301047,Champú reconstructor cabello largo Elvive botella 300 ml,Elvive
289587,Champú hidratante plátano Fruit Revolution Dia Imaqe botella 400 ml,Dia Imaqe
297147,Champú para pelo rizado Método Curly Dia Imaqe botella 400 ml,Dia Imaqe
301045,Champú fortificante cabello frágil Elvive botella 300 ml,Elvive
306916,Champú en seco Dia Imaqe spray 200 ml,Dia Imaqe
151922,Champú con keratina para cabello normal Flex botella 650 ml,Flex
