id,id_api,nombre_comercial,precio,precio_unidad,marca,url,imagen,disponible
DI-2223,274101,Pechuga de pollo braseado Dia Nuestra Alacena 200 g,2.35,11.75€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/274101,https://www.dia.es/product_images/274101/274101_ISO_0_ES.jpg,True
DI-4342,501,Avecrem Gallina Blanca 8 unidades,1.0,0.13€/ud,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/501,https://www.dia.es/product_images/501/501_ISO_0_ES.jpg,True
DI-3902,308437,Pechuguitas de pollo 99% Campofrío 90 g,2.0,22.22€/kg,Campofrío,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/308437,https://www.dia.es/product_images/308437/308437_ISO_0_ES.jpg,True
DI-2224,274104,Pechuga de pollo Dia Nuestra Alacena 200 g,2.25,11.25€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/274104,https://www.dia.es/product_images/274104/274104_ISO_0_ES.jpg,True
DI-3509,304826,Pollo al natural alto en proteínas Dia Nuestra Alacena 2 x 52 g,2.25,21.63€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/304826,https://www.dia.es/product_images/304826/304826_ISO_0_ES.jpg,True
DI-3807,307539,Empanada de pollo cremoso El molino de Dia 500 g,3.65,7.30€/kg,El molino de Dia,https://www.dia.es/platos-preparados-y-pizzas/tortillas-y-empanadas/p/307539,https://www.dia.es/product_images/307539/307539_ISO_0_ES.jpg,True
DI-0825,168839,Pizza de pollo Dia Al Punto 400 g,2.7,6.75€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/168839,https://www.dia.es/product_images/168839/168839_ISO_0_ES.jpg,True
DI-3420,303856,Caldo de pollo bajo en sal Dia Al Punto 1 L,1.2,1.20€/L,Dia Al Punto,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/303856,https://www.dia.es/product_images/303856/303856_ISO_0_ES.jpg,True
DI-3092,299854,Caldo natural de pollo y hortalizas Dia Al Punto 1 L,1.19,1.19€/L,Dia Al Punto,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/299854,https://www.dia.es/product_images/299854/299854_ISO_0_ES.jpg,True
DI-0436,135422,Pizza de pollo Casa Tarradellas 410 g,3.19,7.78€/kg,Casa Tarradellas,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/135422,https://www.dia.es/product_images/135422/135422_ISO_0_ES.jpg,True
DI-3940,308784,Caldo de pollo con jamón Gallina Blanca 1 L,2.09,2.09€/L,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/308784,https://www.dia.es/product_images/308784/308784_ISO_0_ES.jpg,True
DI-2679,290596,Caldo de pollo Gallo 1 L,1.99,1.99€/L,Gallo,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/290596,https://www.dia.es/product_images/290596/290596_ISO_0_ES.jpg,True
DI-0700,159230,Caldo de pollo Gallina Blanca 2 x 1 L,4.09,2.05€/L,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/159230,https://www.dia.es/product_images/159230/159230_ISO_0_ES.jpg,True
DI-2689,290890,Caldo de pollo gourmet Gallina Blanca 1 L,2.99,2.99€/L,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/290890,https://www.dia.es/product_images/290890/290890_ISO_0_ES.jpg,True
DI-4401,530,Sopa de pollo con fideos Gallina Blanca 71 g,0.85,11.97€/kg,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/530,https://www.dia.es/product_images/530/530_ISO_0_ES.jpg,True
DI-1011,186682,Sopa de cocido con fideos Gallina Blanca 72 g,0.89,12.36€/kg,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/186682,https://www.dia.es/product_images/186682/186682_ISO_0_ES.jpg,True
DI-4340,500,Avecrem Gallina Blanca 24 unidades,2.95,0.12€/ud,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/500,https://www.dia.es/product_images/500/500_ISO_0_ES.jpg,True
DI-4395,525,Sopa de ave con fideos Gallina Blanca 76 g,0.89,11.71€/kg,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/525,https://www.dia.es/product_images/525/525_ISO_0_ES.jpg,True
DI-0212,118021,Sopa de pollo con fideos baja en sal Gallina Blanca 68 g,0.89,13.09€/kg,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/118021,https://www.dia.es/product_images/118021/118021_ISO_0_ES.jpg,True
DI-2132,273360,Avecrem bajo en sal Gallina Blanca 10 unidades,1.65,0.17€/ud,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/273360,https://www.dia.es/product_images/273360/273360_ISO_0_ES.jpg,True
DI-0891,1767,Sopa de pollo con maravilla Gallina Blanca 85 g,0.89,10.47€/kg,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/1767,https://www.dia.es/product_images/1767/1767_ISO_0_ES.jpg,True
DI-0622,150915,Caldo de pollo bajo en sal Gallina Blanca 1 L,2.09,2.09€/L,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/150915,https://www.dia.es/product_images/150915/150915_ISO_0_ES.jpg,True
DI-1186,196890,Empanada de pollo El molino de Dia 120 g,0.69,5.75€/kg,El molino de Dia,https://www.dia.es/platos-preparados-y-pizzas/tortillas-y-empanadas/p/196890,https://www.dia.es/product_images/196890/196890_ISO_0_ES.jpg,True
DI-3906,308457,Pechuga de pollo 90% Tello 125 g,2.29,18.32€/kg,Tello,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/308457,https://www.dia.es/product_images/308457/308457_ISO_0_ES.jpg,True
DI-3007,297551,Caldo de pollo y ocho verduras Gallina Blanca 1 L,2.09,2.09€/L,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/297551,https://www.dia.es/product_images/297551/297551_ISO_0_ES.jpg,True
DI-2866,295310,Sopa de pollo con maravilla Dia Al Punto 90 g,0.65,7.22€/kg,Dia Al Punto,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/295310,https://www.dia.es/product_images/295310/295310_ISO_0_ES.jpg,True
DI-3503,304810,Paté de pollo Dia Nuestra Alacena 2 x 78 g,1.55,9.94€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/pate-foie-y-sobrasada/p/304810,https://www.dia.es/product_images/304810/304810_ISO_0_ES.jpg,True
DI-3460,304350,Caldo de pollo Aneto 500 ml,1.5,3.00€/L,Aneto,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/304350,https://www.dia.es/product_images/304350/304350_ISO_0_ES.jpg,True
DI-2925,296202,Fajitas de pollo con verduras Dia Al Punto 275 g,2.2,8.00€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/sandwiches-y-hamburguesas/p/296202,https://www.dia.es/product_images/296202/296202_ISO_0_ES.jpg,True
DI-3008,297553,Caldo de pollo con jamón gourmet Gallina Blanca 1 L,2.99,2.99€/L,Gallina Blanca,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/297553,https://www.dia.es/product_images/297553/297553_ISO_0_ES.jpg,True
DI-2869,295317,Pastillas de caldo de pollo Dia Al Punto 24 unidades,1.45,0.06€/ud,Dia Al Punto,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/295317,https://www.dia.es/product_images/295317/295317_ISO_0_ES.jpg,True
DI-3640,306350,Paté clásico La piara 2 x 75 g,1.0,6.67€/kg,La piara,https://www.dia.es/charcuteria-y-quesos/pate-foie-y-sobrasada/p/306350,https://www.dia.es/product_images/306350/306350_ISO_0_ES.jpg,True
DI-4491,57938,Paté de campaña Dia Nuestra Alacena 125 g,1.09,8.72€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/pate-foie-y-sobrasada/p/57938,https://www.dia.es/product_images/57938/57938_ISO_0_ES.jpg,True
DI-2151,273810,Pechuga de pavo Dia Nuestra Alacena 2 x 200 g,4.15,10.38€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/273810,https://www.dia.es/product_images/273810/273810_ISO_0_ES.jpg,True
DI-2182,273957,Jamón cocido extra Dia Nuestra Alacena 2 x 225 g,3.75,8.33€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/273957,https://www.dia.es/product_images/273957/273957_ISO_0_ES.jpg,True
DI-1136,189994,Pechuga de pavo Campofrío 70 g,1.0,14.29€/kg,Campofrío,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/189994,https://www.dia.es/product_images/189994/189994_ISO_0_ES.jpg,True
DI-1135,189993,Jamón cocido Campofrío Finissimas 75 g,1.0,13.33€/kg,Campofrío,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/189993,https://www.dia.es/product_images/189993/189993_ISO_0_ES.jpg,True
DI-2185,273965,Pechuga de pavo 92% Dia Nuestra Alacena 120 g,1.59,13.27€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/273965,https://www.dia.es/product_images/273965/273965_ISO_0_ES.jpg,True
DI-3577,305619,Jamón cocido extra Dia Nuestra Alacena 180 g,1.8,10.00€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/305619,https://www.dia.es/product_images/305619/305619_ISO_0_ES.jpg,True
DI-0726,161324,Pechuga de pavo reducida en sal Elpozo Bienstar 65 g,1.0,15.38€/kg,Elpozo,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/161324,https://www.dia.es/product_images/161324/161324_ISO_0_ES.jpg,True
DI-3143,300740,Pechuga de pavo braseada Campofrío 70 g,1.0,14.29€/kg,Campofrío,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/300740,https://www.dia.es/product_images/300740/300740_ISO_0_ES.jpg,True
DI-2144,273731,Pechuga de pavo bajo en sal Dia Nuestra Alacena 200 g,2.22,11.10€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/273731,https://www.dia.es/product_images/273731/273731_ISO_0_ES.jpg,True
DI-3352,303491,Lacón ahumado 97% Dia Nuestra Alacena 150 g,1.75,11.67€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/303491,https://www.dia.es/product_images/303491/303491_ISO_0_ES.jpg,True
DI-2146,273736,Jamón cocido reducido en sal Dia Nuestra Alacena 200 g,1.99,9.95€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/273736,https://www.dia.es/product_images/273736/273736_ISO_0_ES.jpg,True
DI-3121,300419,Jamón cocido extra Dia Nuestra Alacena 250 g,2.49,9.96€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/300419,https://www.dia.es/product_images/300419/300419_ISO_0_ES.jpg,True
DI-0450,137167,Maxi York Elpozo 300 g,1.99,6.63€/kg,Elpozo,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/137167,https://www.dia.es/product_images/137167/137167_ISO_0_ES.jpg,True
DI-2181,273954,Maxi pavo Dia Nuestra Alacena 900 g,3.19,3.54€/kg,Dia Nuestra Alacena,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/273954,https://www.dia.es/product_images/273954/273954_ISO_0_ES.jpg,True
DI-3958,309129,Jamón cocido 92% Bonnatur 120 g,2.0,16.67€/kg,Bonnatur,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/309129,https://www.dia.es/product_images/309129/309129_ISO_0_ES.jpg,True
DI-3497,30479,Pizza jamón y queso Dia Al Punto 400 g,2.41,6.03€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/30479,https://www.dia.es/product_images/30479/30479_ISO_0_ES.jpg,True
DI-4465,56444,Pizza 4 quesos Dia Al Punto 390 g,2.76,7.08€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/56444,https://www.dia.es/product_images/56444/56444_ISO_0_ES.jpg,True
DI-1855,263619,Pizza barbacoa Dia Al Punto 425 g,2.99,7.04€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/263619,https://www.dia.es/product_images/263619/263619_ISO_0_ES.jpg,True
DI-4264,44925,Pizza jamón y queso Casa Tarradellas 2 x 225 g,3.19,7.09€/kg,Casa Tarradellas,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/44925,https://www.dia.es/product_images/44925/44925_ISO_0_ES.jpg,True
DI-0229,119533,Pizza carbonara Dia Al Punto 400 g,2.7,6.75€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/119533,https://www.dia.es/product_images/119533/119533_ISO_0_ES.jpg,True
DI-3499,30480,Pizza atún y bacon Dia Al Punto 400 g,2.8,7.00€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/30480,https://www.dia.es/product_images/30480/30480_ISO_0_ES.jpg,True
DI-4421,53870,Pizza cuatro quesos Dia Al Punto 400 g,2.49,6.23€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/53870,https://www.dia.es/product_images/53870/53870_ISO_0_ES.jpg,True
DI-1915,266016,Pizza crispy bacon Dia Al Punto 450 g,3.99,8.87€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/266016,https://www.dia.es/product_images/266016/266016_ISO_0_ES.jpg,True
DI-1471,226508,Pizza serrana Dia Al Punto 390 g,2.83,7.26€/kg,Dia Al Punto,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/226508,https://www.dia.es/product_images/226508/226508_ISO_0_ES.jpg,True
DI-1917,266018,Pizza seis quesos Dia Al Punto 470 g,3.99,8.49€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/266018,https://www.dia.es/product_images/266018/266018_ISO_0_ES.jpg,True
DI-0786,16536,Baguette de jamón y queso 2 unidades Dia Al Punto 250 g,1.89,7.56€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/16536,https://www.dia.es/product_images/16536/16536_ISO_0_ES.jpg,True
DI-0374,130615,Pizza jamón y queso masa fina Dia Al Punto 350 g,2.49,7.11€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/130615,https://www.dia.es/product_images/130615/130615_ISO_0_ES.jpg,True
DI-1658,250252,Pizza barbacoa Dia Al Punto 350 g,2.49,7.11€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/250252,https://www.dia.es/product_images/250252/250252_ISO_0_ES.jpg,True
DI-3046,298448,Pizza super pepperoni Dia Al Punto 417 g,3.99,9.57€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/298448,https://www.dia.es/product_images/298448/298448_ISO_0_ES.jpg,True
DI-0982,183532,Pizza prosciutto Dr. Oetker Ristorante 340 g,3.95,11.62€/kg,Dr. Oetker,https://www.dia.es/congelados/pizzas-y-masas/p/183532,https://www.dia.es/product_images/183532/183532_ISO_0_ES.jpg,True
DI-1916,266017,Pizza carbonara Dia Al Punto 465 g,3.99,8.58€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/266017,https://www.dia.es/product_images/266017/266017_ISO_0_ES.jpg,True
DI-1620,24712,Pizza jamón y queso Casa Tarradellas 405 g,3.19,7.88€/kg,Casa Tarradellas,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/24712,https://www.dia.es/product_images/24712/24712_ISO_0_ES.jpg,True
DI-4429,54213,Pizza bacon y atún Dia Al Punto 400 g,2.49,6.23€/kg,Dia Al Punto,https://www.dia.es/congelados/pizzas-y-masas/p/54213,https://www.dia.es/product_images/54213/54213_ISO_0_ES.jpg,True
DI-0606,149293,Galletas dorada maría Galleteca de Dia paquete 800 g,1.39,1.74€/kg,Galleteca de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/149293,https://www.dia.es/product_images/149293/149293_ISO_0_ES.jpg,True
DI-0054,10410,Galletas digestive con chocolate Galleteca de Dia paquete 300 g,1.4,4.67€/kg,Galleteca de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/10410,https://www.dia.es/product_images/10410/10410_ISO_0_ES.jpg,True
DI-1378,220178,Mini galletas con pepitas de chocolate Galleteca de Dia caja 160 g,1.4,8.75€/kg,Galleteca de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/220178,https://www.dia.es/product_images/220178/220178_ISO_0_ES.jpg,True
DI-1376,220174,Galletas de cacao rellenas de crema Galleteca de Dia caja 220 g,0.83,3.77€/kg,Galleteca de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/220174,https://www.dia.es/product_images/220174/220174_ISO_0_ES.jpg,True
DI-4315,480,Galletas tostadas Galleteca de Dia paquete 800 g,1.39,1.74€/kg,Galleteca de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/480,https://www.dia.es/product_images/480/480_ISO_0_ES.jpg,True
DI-3387,303657,Mix de galletas saladas Dia Snack Maniac bote 350 g,1.29,3.69€/kg,Dia Snack Maniac,https://www.dia.es/galletas-bollos-y-cereales/galletas-saladas/p/303657,https://www.dia.es/product_images/303657/303657_ISO_0_ES.jpg,True
DI-0121,110671,Galletas con pepitas de chocolate Galleteca de Dia bolsa 225 g,1.5,6.67€/kg,Galleteca de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/110671,https://www.dia.es/product_images/110671/110671_ISO_0_ES.jpg,True
DI-0378,13068,Roscos de galleta con chocolate blanco chocoaros Galleteca de Dia bolsa 128 g,1.0,7.81€/kg,Galleteca de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/13068,https://www.dia.es/product_images/13068/13068_ISO_0_ES.jpg,True
DI-2838,294639,Galleta con tres chocolates El molino de Dia 76 g,0.89,11.71€/kg,El molino de Dia,https://www.dia.es/galletas-bollos-y-cereales/galletas/p/294639,https://www.dia.es/product_images/294639/294639_ISO_0_ES.jpg,True
