id_api,nombre_comercial,precio,precio_unidad,marca,url,categoria_ahorramas
,Harina especial pizza Alipende 1kg,1.45,"(1,45€/KILO)",,https://www.ahorramas.com/harina-especial-pizza-alipende-1kg-84821.html,alimentacion
,Snack de patata Alipende 125g,1.08,"(8,64€/KILO)",,https://www.ahorramas.com/snack-de-patata-alipende-125g-44155.html,alimentacion
,Radiatori Garofalo 500g,1.79,"(3,58€/KILO)",,https://www.ahorramas.com/radiatori-garofalo-500g-15821.html,alimentacion
,Espárragos blanco corto Napal 110g,1.25,"(11,36€/KG.PESO ESC)",,https://www.ahorramas.com/esparragos-blanco-corto-napal-110g-42773.html,alimentacion
,Tortitas de proteina lentejas bio Ecocesta 125g,2.75,"(22,00€/KILO)",,https://www.ahorramas.com/tortitas-de-proteina-lentejas-bio-ecocesta-125g-74984.html,alimentacion
,Miel de flores Alipende 1kg,4.9,"(4,90€/KILO)",,https://www.ahorramas.com/miel-de-flores-alipende-1kg-54753.html,alimentacion
,Garbanzo Alipende 1kg,2.2,"(2,20€/KILO)",,https://www.ahorramas.com/garbanzo-alipende-1kg-77269.html,alimentacion
,Tortitas de maíz Vitalday 108g,1.45,"(13,43€/KILO)",,https://www.ahorramas.com/tortitas-de-maiz-vitalday-108g-9493.html,alimentacion
,Tomillo Alipende 18g,0.75,"(41,67€/KILO)",,https://www.ahorramas.com/tomillo-alipende-18g-62715.html,alimentacion
,Tarta Comtessa XXL Frigo 1l clásica,4.99,"(4,99€/LITRO)",,https://www.ahorramas.com/tarta-comtessa-xxl-frigo-1l-clasica-71422.html,alimentacion
,Caldo de pescado Alipende 1l,1.3,"(1,30€/LITRO)",,https://www.ahorramas.com/caldo-de-pescado-alipende-1l-72862.html,alimentacion
,Vainilla Alipende 3g en rama,1.99,"(663,33€/KILO)",,https://www.ahorramas.com/vainilla-alipende-3g-en-rama-81426.html,alimentacion
,Cacao en polvo Colacao 1.1 kg,9.99,"(8,33€/KILO)",,https://www.ahorramas.com/cacao-en-polvo-colacao-1.1-kg-95948.html,alimentacion
,Valenciana López 320g en aceite de oliva,2.6,"(8,13€/KILO)",,https://www.ahorramas.com/valenciana-lopez-320g-en-aceite-de-oliva-79362.html,alimentacion
,Salsa de soja Kikkoman 250ml,4.59,"(18,36€/LITRO)",,https://www.ahorramas.com/salsa-de-soja-kikkoman-250ml-66375.html,alimentacion
,Cacahuete piel tostado con sal Alipende 200g,1.05,"(5,25€/KILO)",,https://www.ahorramas.com/cacahuete-piel-tostado-con-sal-alipende-200g-64726.html,alimentacion
,Tomate frito sin gluten abre fácil Orlando350g,0.99,"(2,83€/KILO)",,https://www.ahorramas.com/tomate-frito-sin-gluten-abre-facil-orlando350g-80801.html,alimentacion
,Champiñon Alipende bote 185g entero,1.49,"(8,05€/KG.PESO ESC)",,https://www.ahorramas.com/champinon-alipende-bote-185g-entero-52239.html,alimentacion
,Café molido descafeinado Alipende 250g mezcla 50/50,2.95,"(11,80€/KILO)",,https://www.ahorramas.com/cafe-molido-descafeinado-alipende-250g-mezcla-50-50-48074.html,alimentacion
,Pasta fresca ravioli relleno de calabaza Rana 250g,3.99,"(15,96€/KILO)",,https://www.ahorramas.com/pasta-fresca-ravioli-relleno-de-calabaza-rana-250g-17484.html,alimentacion
,Tortitas de arroz integral de yogur con chocolate blanco sin gluten Vitalday 125g,1.9,"(15,20€/KILO)",,https://www.ahorramas.com/tortitas-de-arroz-integral-de-yogur-con-chocolate-blanco-sin-gluten-vitalday-125g-8000.html,alimentacion
,Masa de empanada Alipende 280g,1.46,"(5,21€/KILO)",,https://www.ahorramas.com/masa-de-empanada-alipende-280g-85015.html,alimentacion
,Melva en aceite de oliva Tejero 80g,3.15,"(39,38€/KG.PESO ESC)",,https://www.ahorramas.com/melva-en-aceite-de-oliva-tejero-80g-87164.html,alimentacion
,Galleta tableta Alipende 150g chocolate con leche,1.4,"(9,33€/KILO)",,https://www.ahorramas.com/galleta-tableta-alipende-150g-chocolate-con-leche-42319.html,alimentacion
,Salsa Gallo 190g pesto,2.53,"(13,32€/KILO)",,https://www.ahorramas.com/salsa-gallo-190g-pesto-27768.html,alimentacion
,Tallarines deshidratados parmesana Gallina Blanca 143g,2.49,"(17,41€/KILO)",,https://www.ahorramas.com/tallarines-deshidratados-parmesana-gallina-blanca-143g-4859.html,alimentacion
,Galletas de chocolate min rellenas Alipende 220g,0.95,"(4,32€/KILO)",,https://www.ahorramas.com/galletas-de-chocolate-min-rellenas-alipende-220g-48151.html,alimentacion
,Napolitana Dulcesol rellenas de crema 6 unidades,1.2,"(5,00€/KILO)",,https://www.ahorramas.com/napolitana-dulcesol-rellenas-de-crema-6-unidades-97028.html,alimentacion
,Aceitunas gordal Alipende 180g con pepinillo,3.4,"(18,89€/KG.PESO ESC)",,https://www.ahorramas.com/aceitunas-gordal-alipende-180g-con-pepinillo-65826.html,alimentacion
,Cacahuete frito sin piel y sin sal Frumesa 200g,1.15,"(5,75€/KILO)",,https://www.ahorramas.com/cacahuete-frito-sin-piel-y-sin-sal-frumesa-200g-57715.html,alimentacion
,Guisantes con zanahoria y jamon Alipende 300g,1.95,"(6,50€/KILO)",,https://www.ahorramas.com/guisantes-con-zanahoria-y-jamon-alipende-300g-35188.html,alimentacion
,Salsa pesto Genovese Barilla 190g,2.99,"(15,74€/KILO)",,https://www.ahorramas.com/salsa-pesto-genovese-barilla-190g-70150.html,alimentacion
,Masa de hojaldre sin gluten Cerelia 280g,2.8,"(10,00€/KILO)",,https://www.ahorramas.com/masa-de-hojaldre-sin-gluten-cerelia-280g-95188.html,alimentacion
,Cápsulas de café compatible Nespresso espresso colombia 100% arábica Gimoka 10 cápsulas,1.95,"(35,45€/KILO)",,https://www.ahorramas.com/capsulas-de-cafe-compatible-nespresso-espresso-colombia-100-arabica-gimoka-10-capsulas-95938.html,alimentacion
,Café espresso barista intensidad 13 L´or 20 cápsulas,8.15,"(78,37€/KILO)",,https://www.ahorramas.com/cafe-espresso-barista-intensidad-13-lor-20-capsulas-71447.html,alimentacion
,Alubia granja cocida Alipende 400g,1.75,"(4,38€/KG.PESO ESC)",,https://www.ahorramas.com/alubia-granja-cocida-alipende-400g-60124.html,alimentacion
,Dátiles Medjoul con hueso 215g,3.99,"(18,56€/KILO)",,https://www.ahorramas.com/datiles-medjoul-con-hueso-215g-68761.html,alimentacion
,Tortas de aceite Alipende 180g,1.6,"(8,89€/KILO)",,https://www.ahorramas.com/tortas-de-aceite-alipende-180g-56225.html,alimentacion
,Galleta de chocolate con leche Mikado Lu 75g,2.3,"(30,67€/KILO)",,https://www.ahorramas.com/galleta-de-chocolate-con-leche-mikado-lu-75g-45455.html,alimentacion
,Té verde Alipende 20u hierbabuena,1.35,"(0,07€/UNIDAD)",,https://www.ahorramas.com/te-verde-alipende-20u-hierbabuena-1522.html,alimentacion
,Chocolate blanco milkybar 100g,1.99,"(19,90€/KILO)",,https://www.ahorramas.com/chocolate-blanco-milkybar-100g-35278.html,alimentacion
,Café molido La Estrella natural 250g,3.95,"(15,80€/KILO)",,https://www.ahorramas.com/cafe-molido-la-estrella-natural-250g-44528.html,alimentacion
,Salsa fresca Rana 180g setas y boletus,2.5,"(13,89€/KILO)",,https://www.ahorramas.com/salsa-fresca-rana-180g-setas-y-boletus-39881.html,alimentacion
,Pan de molde rústico sin lactosa Alipende 600g,1.6,"(2,67€/KILO)",,https://www.ahorramas.com/pan-de-molde-rustico-sin-lactosa-alipende-600g-86259.html,alimentacion
,Café soluble natural La Estrella 190g,5.95,"(31,32€/KILO)",,https://www.ahorramas.com/cafe-soluble-natural-la-estrella-190g-77865.html,alimentacion
,Salsa boloñesa para pasta y pizza Gallo 350g,3.35,"(9,57€/KILO)",,https://www.ahorramas.com/salsa-bolonesa-para-pasta-y-pizza-gallo-350g-27750.html,alimentacion
,Preparado alimenticio al cacao sin gluten Alipende 400g,1.7,"(4,25€/KILO)",,https://www.ahorramas.com/preparado-alimenticio-al-cacao-sin-gluten-alipende-400g-79223.html,alimentacion
,Azúcar blanco Azucarera 800g brick,1.2,"(1,50€/KILO)",,https://www.ahorramas.com/azucar-blanco-azucarera-800g-brick-76944.html,alimentacion
,Donuts pack 4 bombón,2.99,"(13,59€/KILO)",,https://www.ahorramas.com/donuts-pack-4-bombon-2953.html,alimentacion
,Ajo en grano Alipende 300g,3.78,"(12,60€/KILO)",,https://www.ahorramas.com/ajo-en-grano-alipende-300g-81504.html,alimentacion
,Curry Alipende 45g,1.05,"(23,33€/KILO)",,https://www.ahorramas.com/curry-alipende-45g-81447.html,alimentacion
,Sardinillas en escabeche Alipende 2 unidades 62g,1.89,"(15,24€/KG.PESO ESC)",,https://www.ahorramas.com/sardinillas-en-escabeche-alipende-2-unidades-62g-85422.html,alimentacion
,Infusión Alipende 20u jengibre,1.35,"(0,07€/UNIDAD)",,https://www.ahorramas.com/infusion-alipende-20u-jengibre-1152.html,alimentacion
,Mini palmeritas Virgen del Brezo cacao 200g,2.5,"(12,50€/KILO)",,https://www.ahorramas.com/mini-palmeritas-virgen-del-brezo-cacao-200g-58518.html,alimentacion
,Torreznos de Soria La Hoguera 140g aproximadamente,2.94,"(21,00€/Kg)",,https://www.ahorramas.com/torreznos-de-soria-la-hoguera-140g-aproximadamente-36662.html,alimentacion
,Pizza Casa Tarradellas 405g Atún y bacon,3.19,"(7,88€/KILO)",,https://www.ahorramas.com/pizza-casa-tarradellas-405g-atun-y-bacon-78107.html,alimentacion
,"Agua Fuente Primavera 1,5l",0.27,"(0,18€/LITRO)",,https://www.ahorramas.com/agua-fuente-primavera-15l-39853.html,bebidas
,Cerveza rubia Adlerbrau lata 33cl,0.32,"(0,97€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-adlerbrau-lata-33cl-55806.html,bebidas
,Cerveza rubia Mahou Clásica pack 24 latas 33cl,13.2,"(1,67€/LITRO)|(2,27€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-mahou-clasica-pack-24-latas-33cl-46839.html,bebidas
,Refresco cola Coca-Cola Sabor Original lata pack 12 33cl,9.96,"(2,52€/LITRO)|(2,82€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-sabor-original-lata-pack-12-33cl-26480.html,bebidas
,Refresco cola Coca-Cola lata 33cl pack 12 zero azúcar,9.96,"(2,52€/LITRO)|(2,82€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-lata-33cl-pack-12-zero-azucar-75217.html,bebidas
,"Agua Font Vella 1,5l",0.75,"(0,50€/LITRO)",,https://www.ahorramas.com/agua-font-vella-15l-614.html,bebidas
,Refresco cola Coca-Cola 33cl pack lata 12 zero azúcar zero cafeína,9.96,"(2,52€/LITRO)|(2,82€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-33cl-pack-lata-12-zero-azucar-zero-cafeina-26465.html,bebidas
,Cerveza sin alcohol Mahou 00 Tostada lata 33cl,0.7,"(2,12€/LITRO)|(2,61€/LITRO)",,https://www.ahorramas.com/cerveza-sin-alcohol-mahou-00-tostada-lata-33cl-23796.html,bebidas
,Refresco cola Pepsi zero lata 33cl lima,0.5,"(1,52€/LITRO)|(2,39€/LITRO)",,https://www.ahorramas.com/refresco-cola-pepsi-zero-lata-33cl-lima-25147.html,bebidas
,Zumo de naranja 100% exprimida sin pulpa Alipende 1L,1.85,"(1,85€/LITRO)|(1,90€/LITRO)",,https://www.ahorramas.com/zumo-de-naranja-100-exprimida-sin-pulpa-alipende-1l-85555.html,bebidas
,"Agua Bezoya 1,5l",0.69,"(0,46€/LITRO)|(0,50€/LITRO)",,https://www.ahorramas.com/agua-bezoya-15l-66273.html,bebidas
,Agua Fuente Primavera 5l,0.7,"(0,14€/LITRO)",,https://www.ahorramas.com/agua-fuente-primavera-5l-77728.html,bebidas
,"Agua Solán de Cabras 1,5l azul",0.89,"(0,59€/LITRO)|(0,63€/LITRO)",,https://www.ahorramas.com/agua-solan-de-cabras-15l-azul-83933.html,bebidas
,"Refresco cola Pepsi zero botella 1,75l pack 2",2.8,"(0,80€/LITRO)|(0,98€/LITRO)",,https://www.ahorramas.com/refresco-cola-pepsi-zero-botella-175l-pack-2-53688.html,bebidas
,Refresco cola Coca-Cola botella 2l pack 2 zero azúcar,3.8,"(0,95€/LITRO)|(1,02€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-botella-2l-pack-2-zero-azucar-77576.html,bebidas
,Agua Fuente Primavera 8l,0.95,"(0,12€/LITRO)",,https://www.ahorramas.com/agua-fuente-primavera-8l-16000.html,bebidas
,Zumo tropical con leche Bifrutas Pascual pack 6,2.52,"(2,10€/LITRO)",,https://www.ahorramas.com/zumo-tropical-con-leche-bifrutas-pascual-pack-6-19089.html,bebidas
,Refresco cola Coca-Cola Sabor Original 2l pack 2 botella,3.8,"(0,95€/LITRO)|(1,02€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-sabor-original-2l-pack-2-botella-77641.html,bebidas
,Refresco limón Fanta lata 33cl zero azúcares,0.69,"(2,09€/LITRO)|(2,42€/LITRO)",,https://www.ahorramas.com/refresco-limon-fanta-lata-33cl-zero-azucares-74788.html,bebidas
,Vino blanco Don García brik 1l,1.0,"(1,00€/LITRO)",,https://www.ahorramas.com/vino-blanco-don-garcia-brik-1l-67517.html,bebidas
,Cerveza rubia especial Estrella Galicia pack 6 botellas 20cl,3.85,"(3,21€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-especial-estrella-galicia-pack-6-botellas-20cl--19596.html,bebidas
,"Refresco té Alipende sin azúcar botella 1,5l limón",1.0,"(0,67€/LITRO)",,https://www.ahorramas.com/refresco-te-alipende-sin-azucar-botella-15l-limon-69696.html,bebidas
,Agua Fuente Primavera 50cl pack 6,1.56,"(0,52€/LITRO)",,https://www.ahorramas.com/agua-fuente-primavera-50cl-pack-6-22024.html,bebidas
,Zumo de manzana Alipende pack 6,1.3,"(1,08€/LITRO)",,https://www.ahorramas.com/zumo-de-manzana-alipende-pack-6-84639.html,bebidas
,Cerveza con limón Cruzcampo Shandy lata 33cl,0.65,"(1,97€/LITRO)|(2,64€/LITRO)",,https://www.ahorramas.com/cerveza-con-limon-cruzcampo-shandy-lata-33cl-70070.html,bebidas
,Agua Aquarel botella sport de 33cl Nestlé,0.52,"(1,58€/LITRO)",,https://www.ahorramas.com/agua-aquarel-botella-sport-de-33cl-nestle-52026.html,bebidas
,Vino blanco Don Simón brik pack 3,1.7,"(3,03€/LITRO)",,https://www.ahorramas.com/vino-blanco-don-simon-brik-pack-3-50375.html,bebidas
,"Agua con gas Fuente Primavera 0,5l pack 6",1.74,"(0,58€/LITRO)",,https://www.ahorramas.com/agua-con-gas-fuente-primavera-05l-pack-6-44204.html,bebidas
,Agua Solán de Cabras 5l azul,2.75,"(0,55€/LITRO)",,https://www.ahorramas.com/agua-solan-de-cabras-5l-azul-33374.html,bebidas
,"Agua Font Vella 6,25l",2.35,"(0,38€/LITRO)",,https://www.ahorramas.com/agua-font-vella-625l-83104.html,bebidas
,Refresco de cola sin azúcar  Alipende 2l zero,0.8,"(0,40€/LITRO)",,https://www.ahorramas.com/refresco-de-cola-sin-azucar--alipende-2l-zero-84894.html,bebidas
,Refresco cola Coca-Cola Sabor Original botella 2l pack 4,7.52,"(0,94€/LITRO)|(1,01€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-sabor-original-botella-2l-pack-4-38751.html,bebidas
,"Refresco de naranja Trina botella 1,5l",1.75,"(1,17€/LITRO)",,https://www.ahorramas.com/refresco-de-naranja-trina-botella-15l-31049.html,bebidas
,Bebida isotónica Aquarius lata 33cl limón,0.99,"(3,00€/LITRO)",,https://www.ahorramas.com/bebida-isotonica-aquarius-lata-33cl-limon-26476.html,bebidas
,Refresco cola Alipende lata 33cl zero,0.35,"(1,06€/LITRO)",,https://www.ahorramas.com/refresco-cola-alipende-lata-33cl-zero-84886.html,bebidas
,Vino Blanco Castillo Lagomar 75CL,1.0,"(1,33€/LITRO)|(1,80€/LITRO)",,https://www.ahorramas.com/vino-blanco-castillo-lagomar-75cl-76754.html,bebidas
,Cerveza rubia especial Estrella Galicia pack 12 botellas 25cl,8.16,"(2,72€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-especial-estrella-galicia-pack-12-botellas-25cl-32605.html,bebidas
,Refresco cola Coca-Cola Sabor Original mini lata 20cl pack 6,4.15,"(3,46€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-sabor-original-mini-lata-20cl-pack-6-58334.html,bebidas
,"Bebida isotónica zero azúcar Aquarius 1,5l naranja botella",2.1,"(1,40€/LITRO)",,https://www.ahorramas.com/bebida-isotonica-zero-azucar-aquarius-15l-naranja-botella-83552.html,bebidas
,Refresco naranja Fanta lata 33cl pack 9,5.94,"(2,00€/LITRO)|(2,33€/LITRO)",,https://www.ahorramas.com/refresco-naranja-fanta-lata-33cl-pack-9-23891.html,bebidas
,"Refresco naranja Don Simón 1,5L",1.4,"(0,93€/LITRO)",,https://www.ahorramas.com/refresco-naranja-don-simon-15l-9966.html,bebidas
,Vino tinto DO Ribera del Duero Tonteo 75cl  Tinta del País,4.5,"(6,00€/LITRO)|(7,99€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-ribera-del-duero-tonteo-75cl--tinta-del-pais-54029.html,bebidas
,"Refresco Sunny delight 1,25l Florida",1.99,"(1,59€/LITRO)",,https://www.ahorramas.com/refresco-sunny-delight-125l-florida-2850.html,bebidas
,Fruta con leche mediterráneo Alipende pack 6,1.2,"(1,00€/LITRO)",,https://www.ahorramas.com/fruta-con-leche-mediterraneo-alipende-pack-6-36599.html,bebidas
,Bebida Monster sin azúcar añadido 50cl x 4 taurina ginseng,6.68,"(3,34€/LITRO)",,https://www.ahorramas.com/bebida-monster-sin-azucar-anadido-50cl-x-4-taurina-ginseng-51372.html,bebidas
,"Agua mineral Solan de Cabras 0,5l pack 6 unidades",4.8,"(1,60€/LITRO)",,https://www.ahorramas.com/agua-mineral-solan-de-cabras-05l-pack-6-unidades-70138.html,bebidas
,Vino blanco de mesa Don Simón 1l,1.75,"(1,75€/LITRO)",,https://www.ahorramas.com/vino-blanco-de-mesa-don-simon-1l-42460.html,bebidas
,Vino blanco DO Montilla Moriles El guiso,3.09,"(4,12€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-montilla-moriles-el-guiso-80986.html,bebidas
,Vino blanco espumoso Fizzy verdejo,2.8,"(3,73€/LITRO)",,https://www.ahorramas.com/vino-blanco-espumoso-fizzy-verdejo-47556.html,bebidas
,Agua de coco 0% azúcar añadido Tesoro Natural 1l,2.3,"(2,30€/LITRO)|(2,60€/LITRO)",,https://www.ahorramas.com/agua-de-coco-0-azucar-anadido-tesoro-natural-1l-40562.html,bebidas
,Refresco cola Coca-Cola Sabor Original lata 33cl,0.95,"(2,88€/LITRO)",,https://www.ahorramas.com/refresco-cola-coca-cola-sabor-original-lata-33cl-26469.html,bebidas
,Refresco cola Alipende botella 2l zero sin cafeína,0.8,"(0,40€/LITRO)",,https://www.ahorramas.com/refresco-cola-alipende-botella-2l-zero-sin-cafeina-27974.html,bebidas
,"Agua Font Vella 0,5l",0.67,"(1,34€/LITRO)",,https://www.ahorramas.com/agua-font-vella-05l-60203.html,bebidas
,Gaseosa La Casera 50cl,0.86,"(1,72€/LITRO)",,https://www.ahorramas.com/gaseosa-la-casera-50cl-33635.html,bebidas
,Tónica Schweppes lata 33cl original,0.99,"(3,00€/LITRO)",,https://www.ahorramas.com/tonica-schweppes-lata-33cl-original-24897.html,bebidas
,Cerveza sin filtrar Aguila Bote 33cl,0.75,"(2,27€/LITRO)|(2,88€/LITRO)",,https://www.ahorramas.com/cerveza-sin-filtrar-aguila-bote-33cl-95350.html,bebidas
,"Cerveza sin alcohol Amstel Oro 0,0 Tostada lata 33cl",0.63,"(1,91€/LITRO)|(2,55€/LITRO)",,https://www.ahorramas.com/cerveza-sin-alcohol-amstel-oro-00-tostada-lata-33cl-2278.html,bebidas
,Tinto de verano sin alcohol La Casera 33cl lata limón,0.97,"(2,94€/LITRO)",,https://www.ahorramas.com/tinto-de-verano-sin-alcohol-la-casera-33cl-lata-limon-18714.html,bebidas
,Vino blanco DO Rueda Saga verdejo,2.35,"(3,13€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-rueda-saga-verdejo-26307.html,bebidas
,Vino Tinto Castillo Lagomar 75CL,1.0,"(1,33€/LITRO)|(1,80€/LITRO)",,https://www.ahorramas.com/vino-tinto-castillo-lagomar-75cl-76829.html,bebidas
,"Refresco sin gas naranja Trina botella 1,5l zero",1.75,"(1,17€/LITRO)",,https://www.ahorramas.com/refresco-sin-gas-naranja-trina-botella-15l-zero-8751.html,bebidas
,Zumo de tomate Don Simón 200ml,0.6,"(3,00€/LITRO)",,https://www.ahorramas.com/zumo-de-tomate-don-simon-200ml-44993.html,bebidas
,Agua mineral natural Nestlé Aquarel garrafa 5l,1.85,"(0,37€/LITRO)",,https://www.ahorramas.com/agua-mineral-natural-nestle-aquarel-garrafa-5l-52027.html,bebidas
,Refresco de té con limón sin azúcar Fuze Tea 33cl lata,0.99,"(3,00€/LITRO)",,https://www.ahorramas.com/refresco-de-te-con-limon-sin-azucar-fuze-tea-33cl-lata-72006.html,bebidas
,Vino tinto DO Rioja Campo Viejo tempranillo,3.99,"(5,32€/LITRO)|(5,80€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-rioja-campo-viejo-tempranillo-63825.html,bebidas
,Vino tinto DO Rioja Viña Albina reserva,6.95,"(9,27€/LITRO)|(12,67€/LITRO)",,https://www.ahorramas.com/vino-tinto-do-rioja-vina-albina-reserva-29497.html,bebidas
,Agua mineral natural Bezoya Botella Sport 33cl,0.48,"(1,45€/LITRO)|(1,67€/LITRO)",,https://www.ahorramas.com/agua-mineral-natural-bezoya-botella-sport-33cl-67168.html,bebidas
,Vino blanco DO Rueda Protos verdejo,7.99,"(10,65€/LITRO)",,https://www.ahorramas.com/vino-blanco-do-rueda-protos-verdejo-36361.html,bebidas
,Licor de crema de orujo El Artesano 70cl,6.35,"(9,07€/LITRO)",,https://www.ahorramas.com/licor-de-crema-de-orujo-el-artesano-70cl-2369.html,bebidas
,Cerveza rubia especial Heineken lata 33cl,0.79,"(2,39€/LITRO)|(2,64€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-especial-heineken-lata-33cl-23594.html,bebidas
,Bebida energética Contact 50cl,0.75,"(1,50€/LITRO)",,https://www.ahorramas.com/bebida-energetica-contact-50cl-7721.html,bebidas
,Cerveza rubia Adlerbrau Especial lata 33cl,0.35,"(1,06€/LITRO)",,https://www.ahorramas.com/cerveza-rubia-adlerbrau-especial-lata-33cl-18780.html,bebidas
